text,retweet_count,hashtags,user_mentions
RT @Political_AlanS: Speaking with @NicolaSturgeon about the delay to Brexit. The First Minister has written to the PM calling for the time…,123,[],"['Political_AlanS', 'NicolaSturgeon']"
RT @cisweb: First Minister’s Question Time Next Generation is back!Join the national conversation on 25/4 at 7pm when it premieresFind…,30,[],['cisweb']
Let’s give our women’s team a massive @FIFAWWC send off when they play at Hampden on 28 May. Bring your children for their first ever experience of Scotland preparing for World Cup finals. And let’s make Hampden roar. Tickets at https://t.co/m0K24eOGP3 #SWNT #OurGirlsOurGame https://t.co/48BhNISyRG,197,"['SWNT', 'OurGirlsOurGame']",['FIFAWWC']
RT @DavieHutchison: Just voted for Rob Munn (1) in the #LeithWalk by-election. Rob has been a great representative for Leith. ⁦@LeithWalkSN…,99,['LeithWalk'],['DavieHutchison']
"RT @tpgcolson: Ken Clarke repeats call for government to revoke Article 50 if May can't ratify a deal by October 31.""It was just me and t…",658,[],['tpgcolson']
@37ChrisWard @theSNP Glad you like it. Good luck with the new arrival!,0,[],"['37ChrisWard', 'theSNP']"
It is a relief that - thanks to the patience of the EU - we will not be crashing out tomorrow. But the UK must not waste this time - allowing people to decide if they still want to leave is now imperative. And Scotland’s interests must be protected.,2876,[],[]
It is gloriously ironic that #Brexit has ended up illustrating so powerfully the benefits for small countries of independence in Europe. https://t.co/VpTau7HaTI,1746,['Brexit'],[]
Wow. The wonders of science. Bravo to all involved in this decade long endeavour. https://t.co/rwxZQuhqxX,195,[],[]
Incredible indeed. But this PM and UK government seem to be long past the point where credibility was a key consideration. https://t.co/MLFFXMfqou,597,[],[]
"Tonight, 12 of the 27 EU member states that will decide the UK’s future have populations smaller than or similar in size to Scotland’s. If we become independent we get to sit at that table - enjoying the same solidarity shown to Ireland - instead of being sidelined by Westminster",5590,[],[]
@davidson_robert Congratulations!,0,[],['davidson_robert']
"👏👏 A victory over Brazil - well done, Scotland’s women! #SWNT #OurGirlsOurGame https://t.co/yWADzVHaVr",641,"['SWNT', 'OurGirlsOurGame']",[]
"RT @davidallengreen: If Labour accept in return for support on Brexit some daftness about things being ""enshrined in law"" they deserve ever…",369,[],['davidallengreen']
"RT @AngusRobertson: Poll Update: ""Both the (UK) government and the opposition lack credibility on Brexit in Scotland, and lag behind the na…",282,[],['AngusRobertson']
"RT @rosscolquhoun: 🔎 @theSNP is seen as being more in touch with voters, competent and as backing voters on an average wage, than Tories an…",251,[],"['rosscolquhoun', 'theSNP']"
I suspect this will be the view of many members/supporters of Scottish Labour should such a deal be done. https://t.co/h8DS8q6OKE,867,[],[]
This a good and interesting conversation between ⁦@BBCDouglasF⁩ and ⁦@AndrewWilson (last half hour of programme)⁩ - both about the tone and culture of politics and the enormous opportunities for Scotland of independence. https://t.co/h5GrnbVO3h,109,[],"['BBCDouglasF', 'AndrewWilson']"
RT @sikhsinscotland: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 ☬ Great spirit &amp; colour at Scotland's Annual Vaisakhi Nagar Keertan #ScottishSikhs #SikhVaisakhi #SikhHeritage…,282,"['ScottishSikhs', 'SikhVaisakhi']",['sikhsinscotland']
"RT @aholgate: In The Sunday Times Culture, our writers and critics have picked 100 of the 21st century novels we love most. Some wonderful…",39,[],['aholgate']
"RT @Channel4News: “I advised Michelle and my mother-in-law, don’t watch cable news shows, they’re designed to get you mad.”Barack Obama s…",735,[],['Channel4News']
"RT @PeterMurrell: #OTD 1934: @theSNP was founded at its first annual conference, held on 7th April 1934, in the St. Andrew's Mid Hall (now…",291,['OTD'],"['PeterMurrell', 'theSNP']"
RT @Louisemac: Lots of people sharing this today - somehow missed this in 2017. Really extraordinary writing &amp; performance. “inappropriatel…,214,[],['Louisemac']
"If the detail of this is true (and I accept it is only an ‘if’) Labour will never be forgiven. A deal that would see them vote for a Tory Brexit, with a ‘nod and a wink’ agreement to kill off a people’s vote. https://t.co/qNatNo1RBu",2169,[],[]
The Big Yin leading the #TartanDay parade in New York ❤️🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/xpzYLR0UWk,132,['TartanDay'],[]
I love the culture content of @SunScotNational Seven Days supplement - @louisewelsh00 interviewing Jamaica’s poet laureate is pretty awesome. https://t.co/0fi6tHmxDg,92,[],"['SunScotNational', 'louisewelsh00']"
@DrAlakbarov https://t.co/iyqp4y0vMD,1,[],['DrAlakbarov']
@writerkcampbell I am looking forward to it!,0,[],['writerkcampbell']
"4/ Finally, I’ve now finished ‘Spring’. It is quite simply superlative...fiction on a higher level. Roll on Summer! https://t.co/RgixDxQVmd",32,[],[]
"In return, here’s a couple - by @Damian_Barr and Sarah Henstra @TrampPress - that I’ve read over the last few weeks and highly recommend. 3/ https://t.co/k664AkL9AS",41,[],"['Damian_Barr', 'TrampPress']"
"I’ve got that ‘so many books, so little time’ feeling (not unusual for me). I really want to read all of these... so if you’ve read any of them, feel free to help me choose which one to go with first. 2/ https://t.co/mFJhWKAj0R",62,[],[]
A mini Saturday 📚 thread for anyone out there fed up with #Brexit (ie everyone). 1/,110,['Brexit'],[]
"Great to catch up with our fantastic candidate for the Leith by-election earlier. @robm2 is experienced, energetic and will do a great job if elected. #VoteSNP https://t.co/eQOs82XKtC",84,['VoteSNP'],['robm2']
"RT @radiomukhers: Here's the video of First Minister of Scotland @NicolaSturgeon and me at #GraniteNoir discussing crime fiction, Scotland…",22,['GraniteNoir'],"['radiomukhers', 'NicolaSturgeon']"
Brilliant - well done to @nlcpeople schools’ pipe band. Doing 🏴󠁧󠁢󠁳󠁣󠁴󠁿 proud in New York. #ScotlandWeek https://t.co/ROcXrRL38H,322,['ScotlandWeek'],['nlcpeople']
"RT @MarianneTaylorZ: Packed #books section in today's @heraldmagazine, including the wonderful Tash Aw on his new novel We, the Survivors.…",8,['books'],"['MarianneTaylorZ', 'heraldmagazine']"
RT @nlcpeople: So our amazing schools pipe bands @Nlspb2 brought Grand Central Station to a standstill yesterday. Today they get to take pa…,304,[],"['nlcpeople', 'Nlspb2']"
To see ourselves as others see us. A view from Ireland - “Scotland is a beacon of sense in a sea of madness” https://t.co/3MbzjE0KKp,2486,[],[]
RT @zofia_pi: Thanks @NicolaSturgeon for the #stayinscotland campaign - it means so much to EU nationals who chose Scotland and made it the…,455,['stayinscotland'],"['zofia_pi', 'NicolaSturgeon']"
"@zofia_pi Thanks, Zofia - it was lovely to meet you yesterday. So glad you’ve chosen to make Scotland your home.",2,[],['zofia_pi']
"This is similar to when I met PM on Wednesday. She wanted to know where we could compromise, but refused to indicate any compromise she might make. It is a bizarre approach from someone who made great play of wanting to find consensus - and has just wasted yet more time. https://t.co/F9zQMSPuWn",5742,[],[]
RT @chrisdeerin: By me: what I didn’t know I didn’t know about feminism and the battle for gender equality (with thanks to @helenlewis and…,50,[],"['chrisdeerin', 'helenlewis']"
RT @ScotGovFM: FM @NicolaSturgeon has pledged support for EU citizens to stay in Scotland. She met EU workers including Zofia Piotrowska fr…,214,[],"['ScotGovFM', 'NicolaSturgeon']"
RT @sturdyAlex: I’m a big fan of @MazzucatoM’s economic insight. I am as big a fan of her silent reaction to the idea @toadmeister will con…,389,[],"['sturdyAlex', 'MazzucatoM', 'toadmeister']"
This is a really good piece by ⁦@joycemcm⁩  https://t.co/9d6Wvz4uU7,316,[],['joycemcm']
"RT @BenPBradshaw: Encouraging. But, given the fact that the Tory leader who takes over from May the day after this deal is agreed will tear…",168,[],['BenPBradshaw']
RT @SamHeughan: 😍👌 https://t.co/dv1icefqdz,751,[],['SamHeughan']
How strange - isn’t this the same guy who said the UK had no power to do any of these things in the EU and that’s why we had to leave. https://t.co/FTLD670HBH,14563,[],[]
"My open letter to every EU national living in Scotland as @scotgov sets out practical support to help you stay here. This is your home, you are welcome here, we value your contribution and we want you to stay. #StayinScotland https://t.co/jA09x7tYmO",3011,['StayinScotland'],['scotgov']
"RT @BenMacpherson: Friends, neighbours &amp; colleagues from elsewhere in the EU make a HUGE contribution to Scotland’s economy, public service…",182,[],['BenMacpherson']
"RT @BBCandrewkerr: .⁦@NicolaSturgeon⁩ is visiting a construction site in Glasgow, urging EU citizens to stay and setting out support. Sophi…",130,[],"['BBCandrewkerr', 'NicolaSturgeon']"
Instead of decisive action - requesting a long delay to allow the issue to go back to the people - Theresa May just proposes more short term-ism and a new cliff edge. https://t.co/sofz0mr7cx,679,[],[]
RT @midlothianchamp: Thank you to @NicolaSturgeon for coming along to our mini champs tonight to meet our amazing mini people! ❤️ an amazin…,76,[],"['midlothianchamp', 'NicolaSturgeon']"
RT @bbcdebatenight: .@JennyGilruth of the SNP says she is “horrified” about anti-LGBT laws announced in Brunei #bbcdn https://t.co/vVWKiM2X…,112,['bbcdn'],"['bbcdebatenight', 'JennyGilruth']"
"RT @FT: Goodbye EU, and goodbye the United Kingdom https://t.co/ygDzO8ynIH",840,[],['FT']
@ObarChrombaidh So sorry to hear this David. Thinking of you.,0,[],['ObarChrombaidh']
RT @Channel4News: “I don’t want Scotland to have to settle for second best and become a marginalised part of a marginalised UK.”Scottish…,1369,[],['Channel4News']
RT @unisontweets: Any Brexit deal should be put to the country https://t.co/8qGifAb94t,2095,[],['unisontweets']
"RT @GuardianHeather: NEW - shadow foreign secretary Emily Thornberry writes to Labour MPs, insisting JC mustn't agree to any deal without a…",2938,[],['GuardianHeather']
RT @STVNews: Nicola Sturgeon has arrived in London to meet with the Prime Minister for crunch #Brexit talks: https://t.co/v69Y7O7pyq https:…,168,['Brexit'],['STVNews']
Just had a positive meeting with @jeremycorbyn - I’d be surprised and very disappointed if Labour sold out for such a bad deal. https://t.co/RIKkqYyq7a,2026,[],['jeremycorbyn']
This is appalling and the MOD is right to launch a full investigation. https://t.co/8aBGWlbJtS,585,[],[]
"RT @nickeardleybbc: NEW: Just spoke to @NicolaSturgeon ahead of her meetings with PM and Jeremy Corbyn later.She's urging Labour to be ""v…",211,[],"['nickeardleybbc', 'NicolaSturgeon']"
"RT @BBCPolitics: Nicola Sturgeon: A #Brexit deal between Theresa May and Jeremy Corbyn will be a ""second best compromise"" that ""satisfies n…",902,['Brexit'],['BBCPolitics']
Not all of it... https://t.co/dZhNFUXoO6,2227,[],[]
Great to see you @mcgregor_robbie - safe trip home to Shetland https://t.co/LuDQKBaZQU,71,[],['mcgregor_robbie']
Only fair that I tweet Sec of State response. I hope he will back participating in Euro elections so that we avoid a May 22 cliff edge. Would also point out that voting for @joannaccherry motion last night would have given insurance policy against no deal. https://t.co/3lWwLtz6Mq,741,[],['joannaccherry']
RT @IanDunt: No.10 statement: Look out for Theresa May's no-deal trap https://t.co/Nn0JrwsLnJ,1401,[],['IanDunt']
RT @krishgm: Hard to see therefore why Labour would not view this as a trap in which they pass her thrice rejected Withdrawal Agreement in…,573,[],['krishgm']
"If this is true, it would suggest that on the question of whether we should crash out of the EU with no deal or seek an extension, the Secretary of State for Scotland was undecided. Extraordinary. https://t.co/K2rOSaAe1a",653,[],[]
"The sensible way forward - and I think the one PM would take if this was a serious attempt to build consensus - is agree to fight election, seek longer delay and allow option of public vote on what Commons agrees.",794,[],[]
"RT @IanDunt: My instinct is that this is a trap. When that statement started, I was impressed by the tone and the content. But the giveaway…",2168,[],['IanDunt']
"This thread highlights a massive danger - if MPs allow 12 April to pass with no commitment to fight Euro elections, May 22 becomes the inescapable exit day...and PM would then be able to say it’s my deal or no deal. Parliament needs to be very wary about a potential trap. https://t.co/Z8D7gnbCtJ",3838,[],[]
"This does seem very much like PM kicking the can and, yet again, delaying making any decision that could break her Cabinet. What is missing is an answer from her to the question that many MPs faced up to last night - what is the compromise she is willing to make? https://t.co/pieZ4mpbnQ",702,[],[]
RT @BBCRSAfternoons: .@NicolaSturgeon just a reminder from our chat last week - we've got the wonderful Ali Smith on the show today talking…,2,[],"['BBCRSAfternoons', 'NicolaSturgeon']"
"RT @theSNP: 🚨 The Tory Prime Minister is preparing to trash the UK economy, and all for a line on a pro-union leaflet.Theresa May is deli…",360,[],['theSNP']
This blog from @StephenGethins explains why SNP MPs voted as we did last night. We prioritised options that would stop Brexit and remove the risk of a no deal exit. But we also showed a willingness to compromise by voting for a single market/customs unions option. https://t.co/qxAJU6lNqr,539,[],['StephenGethins']
RT @PippaCrerar: Look at this chart. Tories say No. No. No. No. The failure to compromise ultimately lies at their door. https://t.co/zJtna…,2399,[],['PippaCrerar']
RT @STVNews: SNP Westminster leader @IanBlackfordMP tells @STVNews why his party's MPs are backing the 'Common Market 2.0' #Brexit proposal…,70,[],['STVNews']
This is an interesting - and unsettling - piece by ⁦@Elif_Safak⁩  https://t.co/0LuHvUjBQQ,107,[],['Elif_Safak']
RT @duncdunlop: So after a bit of a stramash about @NicolaSturgeon being a #Chiefmammy yesterday. Here is a fine explanation about why she…,38,['Chiefmammy'],"['duncdunlop', 'NicolaSturgeon']"
Genuinely can’t think of any good reason why Labour MPs would not vote for @joannaccherry option tonight. It provides an insurance policy against a no deal Brexit - and doesn’t mean that Article 50 couldn’t be triggered again in future if UK manages to work out what it wants. https://t.co/sWxeLJctBb,858,[],['joannaccherry']
